Date,Adj Close,differenced_trasnformation_demand,differenced_demand_filled,differenced_inv_transformation_demand,date,year,month,week,day,dayofweek,week_of_month,is_weekend
2012-02-13,15.412161,0.2815000000000012,0.2815000000000012,15.412161,2012-02-13,2012,2,7,13,0,2,0
2012-02-14,15.622532999999999,0.21037199999999956,0.21037199999999956,15.622532999999999,2012-02-14,2012,2,7,14,1,2,0
2012-02-15,15.260987,-0.3615459999999988,-0.3615459999999988,15.260987,2012-02-15,2012,2,7,15,2,3,0
2012-02-16,15.400205999999999,0.13921899999999887,0.13921899999999887,15.400205999999999,2012-02-16,2012,2,7,16,3,3,0
2012-02-17,15.397445999999999,-0.0027600000000003178,-0.0027600000000003178,15.397445999999999,2012-02-17,2012,2,7,17,4,3,0
2012-02-21,15.787811999999999,0.3903660000000002,0.3903660000000002,15.787811999999999,2012-02-21,2012,2,8,21,1,3,0
2012-02-22,15.732306,-0.05550599999999939,-0.05550599999999939,15.732306,2012-02-22,2012,2,8,22,2,4,0
2012-02-23,15.835032,0.10272600000000054,0.10272600000000054,15.835032,2012-02-23,2012,2,8,23,3,4,0
2012-02-24,16.019636,0.18460399999999844,0.18460399999999844,16.019636,2012-02-24,2012,2,8,24,4,4,0
2012-02-27,16.122366,0.1027300000000011,0.1027300000000011,16.122366,2012-02-27,2012,2,9,27,0,4,0
2012-02-28,16.418278,0.2959120000000013,0.2959120000000013,16.418278,2012-02-28,2012,2,9,28,1,4,0
2012-02-29,16.633844,0.21556599999999904,0.21556599999999904,16.633844,2012-02-29,2012,2,9,29,2,5,0
2012-03-01,16.696098000000003,0.06225400000000292,0.06225400000000292,16.696098000000003,2012-03-01,2012,3,9,1,3,1,0
2012-03-02,16.717875,0.021776999999996605,0.021776999999996605,16.717875,2012-03-02,2012,3,9,2,4,1,0
2012-03-05,16.349279,-0.36859600000000015,-0.36859600000000015,16.349279,2012-03-05,2012,3,10,5,0,1,0
2012-03-06,16.260355,-0.08892399999999867,-0.08892399999999867,16.260355,2012-03-06,2012,3,10,6,1,1,0
2012-03-07,16.273542000000003,0.013187000000002058,0.013187000000002058,16.273542000000003,2012-03-07,2012,3,10,7,2,1,0
2012-03-08,16.620051999999998,0.346509999999995,0.346509999999995,16.620051999999998,2012-03-08,2012,3,10,8,3,2,0
2012-03-09,16.717571,0.09751900000000191,0.09751900000000191,16.717571,2012-03-09,2012,3,10,9,4,2,0
2012-03-12,16.92701,0.2094389999999997,0.2094389999999997,16.92701,2012-03-12,2012,3,11,12,0,2,0
2012-03-13,17.420713,0.493703,0.493703,17.420713,2012-03-13,2012,3,11,13,1,2,0
2012-03-14,18.079395,0.6586820000000024,0.6586820000000024,18.079395,2012-03-14,2012,3,11,14,2,2,0
2012-03-15,17.956129,-0.12326600000000099,-0.12326600000000099,17.956129,2012-03-15,2012,3,11,15,3,3,0
2012-03-16,17.956429,0.0002999999999993008,0.0002999999999993008,17.956429,2012-03-16,2012,3,11,16,4,3,0
2012-03-19,18.432653,0.4762239999999984,0.4762239999999984,18.432653,2012-03-19,2012,3,12,19,0,3,0
2012-03-20,18.581685999999998,0.1490329999999993,0.1490329999999993,18.581685999999998,2012-03-20,2012,3,12,20,1,3,0
2012-03-21,18.475579999999997,-0.10610600000000048,-0.10610600000000048,18.475579999999997,2012-03-21,2012,3,12,21,2,3,0
2012-03-22,18.378683,-0.09689699999999846,-0.09689699999999846,18.378683,2012-03-22,2012,3,12,22,3,4,0
2012-03-23,18.277801999999998,-0.10088100000000111,-0.10088100000000111,18.277801999999998,2012-03-23,2012,3,12,23,4,4,0
2012-03-26,18.612959,0.33515700000000237,0.33515700000000237,18.612959,2012-03-26,2012,3,13,26,0,4,0
2012-03-27,18.842949,0.2299900000000008,0.2299900000000008,18.842949,2012-03-27,2012,3,13,27,1,4,0
2012-03-28,18.939234,0.09628499999999818,0.09628499999999818,18.939234,2012-03-28,2012,3,13,28,2,4,0
2012-03-29,18.701280999999998,-0.23795300000000097,-0.23795300000000097,18.701280999999998,2012-03-29,2012,3,13,29,3,5,0
2012-03-30,18.385126,-0.3161549999999984,-0.3161549999999984,18.385126,2012-03-30,2012,3,13,30,4,5,0
2012-04-02,18.970207000000002,0.5850810000000024,0.5850810000000024,18.970207000000002,2012-04-02,2012,4,14,2,0,1,0
2012-04-03,19.298016,0.32780899999999846,0.32780899999999846,19.298016,2012-04-03,2012,4,14,3,1,1,0
2012-04-04,19.144385999999997,-0.15363000000000326,-0.15363000000000326,19.144385999999997,2012-04-04,2012,4,14,4,2,1,0
2012-04-05,19.431715,0.2873290000000033,0.2873290000000033,19.431715,2012-04-05,2012,4,14,5,3,1,0
2012-04-09,19.509912,0.0781969999999994,0.0781969999999994,19.509912,2012-04-09,2012,4,15,9,0,2,0
2012-04-10,19.271029000000002,-0.23888299999999774,-0.23888299999999774,19.271029000000002,2012-04-10,2012,4,15,10,1,2,0
2012-04-11,19.202341,-0.06868800000000164,-0.06868800000000164,19.202341,2012-04-11,2012,4,15,11,2,2,0
2012-04-12,19.097164000000003,-0.10517699999999763,-0.10517699999999763,19.097164000000003,2012-04-12,2012,4,15,12,3,2,0
2012-04-13,18.559303,-0.537861000000003,-0.537861000000003,18.559303,2012-04-13,2012,4,15,13,4,2,0
2012-04-16,17.789616,-0.7696870000000011,-0.7696870000000011,17.789616,2012-04-16,2012,4,16,16,0,3,0
2012-04-17,18.696373,0.9067570000000025,0.9067570000000025,18.696373,2012-04-17,2012,4,16,17,1,3,0
2012-04-18,18.654667,-0.04170600000000135,-0.04170600000000135,18.654667,2012-04-18,2012,4,16,18,2,3,0
2012-04-19,18.013771,-0.6408960000000015,-0.6408960000000015,18.013771,2012-04-19,2012,4,16,19,3,3,0
2012-04-20,17.570356,-0.4434149999999981,-0.4434149999999981,17.570356,2012-04-20,2012,4,16,20,4,3,0
2012-04-23,17.531105,-0.03925100000000015,-0.03925100000000015,17.531105,2012-04-23,2012,4,17,23,0,4,0
2012-04-24,17.180908,-0.3501970000000014,-0.3501970000000014,17.180908,2012-04-24,2012,4,17,24,1,4,0
2012-04-25,18.705574,1.5246659999999999,1.5246659999999999,18.705574,2012-04-25,2012,4,17,25,2,4,0
2012-04-26,18.635042000000002,-0.07053199999999649,-0.07053199999999649,18.635042000000002,2012-04-26,2012,4,17,26,3,4,0
2012-04-27,18.490915,-0.144127000000001,-0.144127000000001,18.490915,2012-04-27,2012,4,17,27,4,4,0
2012-04-30,17.907673000000003,-0.5832419999999985,-0.5832419999999985,17.907673000000003,2012-04-30,2012,4,18,30,0,5,0
2012-05-01,17.850939,-0.05673400000000228,-0.05673400000000228,17.850939,2012-05-01,2012,5,18,1,1,1,0
2012-05-02,17.969006,0.11806699999999992,0.11806699999999992,17.969006,2012-05-02,2012,5,18,2,2,1,0
2012-05-03,17.841435999999998,-0.12757000000000218,-0.12757000000000218,17.841435999999998,2012-05-03,2012,5,18,3,3,1,0
2012-05-04,17.333319,-0.5081169999999986,-0.5081169999999986,17.333319,2012-05-04,2012,5,18,4,4,1,0
2012-05-07,17.463028,0.12970900000000185,0.12970900000000185,17.463028,2012-05-07,2012,5,19,7,0,1,0
2012-05-08,17.423166000000002,-0.0398619999999994,-0.0398619999999994,17.423166000000002,2012-05-08,2012,5,19,8,1,2,0
2012-05-09,17.453827,0.030660999999998495,0.030660999999998495,17.453827,2012-05-09,2012,5,19,9,2,2,0
2012-05-10,17.494925,0.04109799999999808,0.04109799999999808,17.494925,2012-05-10,2012,5,19,10,3,2,0
2012-05-11,17.378086,-0.1168389999999988,-0.1168389999999988,17.378086,2012-05-11,2012,5,19,11,4,2,0
2012-05-14,17.117743,-0.2603429999999989,-0.2603429999999989,17.117743,2012-05-14,2012,5,20,14,0,2,0
2012-05-15,16.962885,-0.15485800000000083,-0.15485800000000083,16.962885,2012-05-15,2012,5,20,15,1,3,0
2012-05-16,16.745473999999998,-0.21741100000000202,-0.21741100000000202,16.745473999999998,2012-05-16,2012,5,20,16,2,3,0
2012-05-17,16.256062,-0.48941199999999796,-0.48941199999999796,16.256062,2012-05-17,2012,5,20,17,3,3,0
2012-05-18,16.264029999999998,0.007967999999998199,0.007967999999998199,16.264029999999998,2012-05-18,2012,5,20,18,4,3,0
2012-05-21,17.211579999999998,0.9475499999999997,0.9475499999999997,17.211579999999998,2012-05-21,2012,5,21,21,0,3,0
2012-05-22,17.079414,-0.132165999999998,-0.132165999999998,17.079414,2012-05-22,2012,5,21,22,1,4,0
2012-05-23,17.496151,0.41673700000000125,0.41673700000000125,17.496151,2012-05-23,2012,5,21,23,2,4,0
2012-05-24,17.335464,-0.16068699999999936,-0.16068699999999936,17.335464,2012-05-24,2012,5,21,24,3,4,0
2012-05-25,17.242552,-0.09291200000000188,-0.09291200000000188,17.242552,2012-05-25,2012,5,21,25,4,4,0
2012-05-29,17.548582,0.3060299999999998,0.3060299999999998,17.548582,2012-05-29,2012,5,22,29,1,5,0
2012-05-30,17.760174,0.21159199999999956,0.21159199999999956,17.760174,2012-05-30,2012,5,22,30,2,5,0
2012-05-31,17.716019,-0.044154999999999944,-0.044154999999999944,17.716019,2012-05-31,2012,5,22,31,3,5,0
2012-06-01,17.202682,-0.5133369999999999,-0.5133369999999999,17.202682,2012-06-01,2012,6,22,1,4,1,0
2012-06-04,17.303875,0.10119300000000209,0.10119300000000209,17.303875,2012-06-04,2012,6,23,4,0,1,0
2012-06-05,17.259109,-0.04476600000000275,-0.04476600000000275,17.259109,2012-06-05,2012,6,23,5,1,1,0
2012-06-06,17.523751999999998,0.2646429999999995,0.2646429999999995,17.523751999999998,2012-06-06,2012,6,23,6,2,1,0
2012-06-07,17.531719,0.007967000000000724,0.007967000000000724,17.531719,2012-06-07,2012,6,23,7,3,1,0
2012-06-08,17.795439000000002,0.26372000000000284,0.26372000000000284,17.795439000000002,2012-06-08,2012,6,23,8,4,2,0
2012-06-11,17.514854,-0.2805850000000021,-0.2805850000000021,17.514854,2012-06-11,2012,6,24,11,0,2,0
2012-06-12,17.667875,0.15302099999999896,0.15302099999999896,17.667875,2012-06-12,2012,6,24,12,1,2,0
2012-06-13,17.545214,-0.12266099999999724,-0.12266099999999724,17.545214,2012-06-13,2012,6,24,13,2,2,0
2012-06-14,17.525896,-0.019318000000001945,-0.019318000000001945,17.525896,2012-06-14,2012,6,24,14,3,2,0
2012-06-15,17.605623,0.07972700000000188,0.07972700000000188,17.605623,2012-06-15,2012,6,24,15,4,3,0
2012-06-18,17.962872,0.3572489999999995,0.3572489999999995,17.962872,2012-06-18,2012,6,25,18,0,3,0
2012-06-19,18.012856,0.049983999999998474,0.049983999999998474,18.012856,2012-06-19,2012,6,25,19,1,3,0
2012-06-20,17.961647,-0.05120900000000006,-0.05120900000000006,17.961647,2012-06-20,2012,6,25,20,2,3,0
2012-06-21,17.714172,-0.2474749999999979,-0.2474749999999979,17.714172,2012-06-21,2012,6,25,21,3,3,0
2012-06-22,17.850019,0.13584699999999827,0.13584699999999827,17.850019,2012-06-22,2012,6,25,22,4,4,0
2012-06-25,17.502589999999998,-0.34742900000000176,-0.34742900000000176,17.502589999999998,2012-06-25,2012,6,26,25,0,4,0
2012-06-26,17.541227,0.038637000000001365,0.038637000000001365,17.541227,2012-06-26,2012,6,26,26,1,4,0
2012-06-27,17.616962,0.07573500000000166,0.07573500000000166,17.616962,2012-06-27,2012,6,26,27,2,4,0
2012-06-28,17.449841,-0.16712100000000163,-0.16712100000000163,17.449841,2012-06-28,2012,6,26,28,3,4,0
2012-06-29,17.908282999999997,0.458441999999998,0.458441999999998,17.908282999999997,2012-06-29,2012,6,26,29,4,5,0
2012-07-02,18.169552,0.2612690000000022,0.2612690000000022,18.169552,2012-07-02,2012,7,27,2,0,1,0
2012-07-03,18.380831,0.2112790000000011,0.2112790000000011,18.380831,2012-07-03,2012,7,27,3,1,1,0
2012-07-05,18.703727999999998,0.32289699999999755,0.32289699999999755,18.703727999999998,2012-07-05,2012,7,27,5,3,1,0
2012-07-06,18.579231,-0.12449699999999808,-0.12449699999999808,18.579231,2012-07-06,2012,7,27,6,4,1,0
2012-07-09,18.824856,0.24562500000000043,0.24562500000000043,18.824856,2012-07-09,2012,7,28,9,0,2,0
2012-07-10,18.650684,-0.17417200000000221,-0.17417200000000221,18.650684,2012-07-10,2012,7,28,10,1,2,0
2012-07-11,18.534767000000002,-0.11591699999999605,-0.11591699999999605,18.534767000000002,2012-07-11,2012,7,28,11,2,2,0
2012-07-12,18.365191,-0.16957600000000284,-0.16957600000000284,18.365191,2012-07-12,2012,7,28,12,3,2,0
2012-07-13,18.551327,0.1861360000000012,0.1861360000000012,18.551327,2012-07-13,2012,7,28,13,4,2,0
2012-07-16,18.610813,0.059485999999999706,0.059485999999999706,18.610813,2012-07-16,2012,7,29,16,0,3,0
2012-07-17,18.61174,0.0009270000000007883,0.0009270000000007883,18.61174,2012-07-17,2012,7,29,17,1,3,0
2012-07-18,18.590889,-0.020851000000000397,-0.020851000000000397,18.590889,2012-07-18,2012,7,29,18,2,3,0
2012-07-19,18.838051,0.24716199999999944,0.24716199999999944,18.838051,2012-07-19,2012,7,29,19,3,3,0
2012-07-20,18.530783,-0.30726800000000054,-0.30726800000000054,18.530783,2012-07-20,2012,7,29,20,4,3,0
2012-07-23,18.516369,-0.014413999999998595,-0.014413999999998595,18.516369,2012-07-23,2012,7,30,23,0,4,0
2012-07-24,18.427137,-0.08923200000000264,-0.08923200000000264,18.427137,2012-07-24,2012,7,30,24,1,4,0
2012-07-25,17.631384,-0.7957529999999977,-0.7957529999999977,17.631384,2012-07-25,2012,7,30,25,2,4,0
2012-07-26,17.628626,-0.002758000000000038,-0.002758000000000038,17.628626,2012-07-26,2012,7,30,26,3,4,0
2012-07-27,17.943859,0.3152329999999992,0.3152329999999992,17.943859,2012-07-27,2012,7,30,27,4,4,0
2012-07-30,18.246520999999998,0.302661999999998,0.302661999999998,18.246520999999998,2012-07-30,2012,7,31,30,0,5,0
2012-07-31,18.728873999999998,0.4823529999999998,0.4823529999999998,18.728873999999998,2012-07-31,2012,7,31,31,1,5,0
2012-08-01,18.607746,-0.12112799999999879,-0.12112799999999879,18.607746,2012-08-01,2012,8,31,1,2,1,0
2012-08-02,18.637798,0.0300520000000013,0.0300520000000013,18.637798,2012-08-02,2012,8,31,2,3,1,0
2012-08-03,18.88036,0.2425619999999995,0.2425619999999995,18.88036,2012-08-03,2012,8,31,3,4,1,0
2012-08-06,19.090414000000003,0.21005400000000307,0.21005400000000307,19.090414000000003,2012-08-06,2012,8,32,6,0,1,0
2012-08-07,19.040127,-0.05028700000000441,-0.05028700000000441,19.040127,2012-08-07,2012,8,32,7,1,1,0
2012-08-08,19.007923,-0.03220399999999657,-0.03220399999999657,19.007923,2012-08-08,2012,8,32,8,2,2,0
2012-08-09,19.116331,0.10840799999999717,0.10840799999999717,19.116331,2012-08-09,2012,8,32,9,3,2,0
2012-08-10,19.1462,0.029869000000001478,0.029869000000001478,19.1462,2012-08-10,2012,8,32,10,4,2,0
2012-08-13,19.401812,0.2556119999999993,0.2556119999999993,19.401812,2012-08-13,2012,8,33,13,0,2,0
2012-08-14,19.453861,0.052049000000000234,0.052049000000000234,19.453861,2012-08-14,2012,8,33,14,1,2,0
2012-08-15,19.42737,-0.026491000000000042,-0.026491000000000042,19.42737,2012-08-15,2012,8,33,15,2,3,0
2012-08-16,19.597067000000003,0.16969700000000287,0.16969700000000287,19.597067000000003,2012-08-16,2012,8,33,16,3,3,0
2012-08-17,19.959538000000002,0.3624709999999993,0.3624709999999993,19.959538000000002,2012-08-17,2012,8,33,17,4,3,0
2012-08-20,20.484316,0.5247779999999977,0.5247779999999977,20.484316,2012-08-20,2012,8,34,20,0,3,0
2012-08-21,20.204365,-0.2799510000000005,-0.2799510000000005,20.204365,2012-08-21,2012,8,34,21,1,3,0
2012-08-22,20.598869,0.3945040000000013,0.3945040000000013,20.598869,2012-08-22,2012,8,34,22,2,4,0
2012-08-23,20.406706,-0.19216300000000075,-0.19216300000000075,20.406706,2012-08-23,2012,8,34,23,3,4,0
2012-08-24,20.424871,0.018164999999999765,0.018164999999999765,20.424871,2012-08-24,2012,8,34,24,4,4,0
2012-08-27,20.808598999999997,0.38372799999999785,0.38372799999999785,20.808598999999997,2012-08-27,2012,8,35,27,0,4,0
2012-08-28,20.781496,-0.02710299999999677,-0.02710299999999677,20.781496,2012-08-28,2012,8,35,28,1,4,0
2012-08-29,20.74054,-0.040956000000001325,-0.040956000000001325,20.74054,2012-08-29,2012,8,35,29,2,5,0
2012-08-30,20.444893,-0.2956469999999989,-0.2956469999999989,20.444893,2012-08-30,2012,8,35,30,3,5,0
2012-08-31,20.487087,0.04219399999999851,0.04219399999999851,20.487087,2012-08-31,2012,8,35,31,4,5,0
2012-09-04,20.786734,0.2996470000000002,0.2996470000000002,20.786734,2012-09-04,2012,9,36,4,1,1,0
2012-09-05,20.640764,-0.14596999999999838,-0.14596999999999838,20.640764,2012-09-05,2012,9,36,5,2,1,0
2012-09-06,20.826771,0.18600700000000003,0.18600700000000003,20.826771,2012-09-06,2012,9,36,6,3,1,0
2012-09-07,20.955194,0.12842299999999796,0.12842299999999796,20.955194,2012-09-07,2012,9,36,7,4,1,0
2012-09-10,20.410093,-0.545100999999999,-0.545100999999999,20.410093,2012-09-10,2012,9,37,10,0,2,0
2012-09-11,20.343878,-0.06621499999999969,-0.06621499999999969,20.343878,2012-09-11,2012,9,37,11,1,2,0
2012-09-12,20.627207000000002,0.28332900000000194,0.28332900000000194,20.627207000000002,2012-09-12,2012,9,37,12,2,2,0
2012-09-13,21.033413,0.4062059999999974,0.4062059999999974,21.033413,2012-09-13,2012,9,37,13,3,2,0
2012-09-14,21.289028,0.2556149999999988,0.2556149999999988,21.289028,2012-09-14,2012,9,37,14,4,2,0
2012-09-17,21.550798,0.26177000000000206,0.26177000000000206,21.550798,2012-09-17,2012,9,38,17,0,3,0
2012-09-18,21.616394,0.06559599999999932,0.06559599999999932,21.616394,2012-09-18,2012,9,38,18,1,3,0
2012-09-19,21.62225,0.005856000000001416,0.005856000000001416,21.62225,2012-09-19,2012,9,38,19,2,3,0
2012-09-20,21.517538000000002,-0.10471199999999925,-0.10471199999999925,21.517538000000002,2012-09-20,2012,9,38,20,3,3,0
2012-09-21,21.560345,0.04280699999999982,0.04280699999999982,21.560345,2012-09-21,2012,9,38,21,4,3,0
2012-09-24,21.273933,-0.2864120000000021,-0.2864120000000021,21.273933,2012-09-24,2012,9,39,24,0,4,0
2012-09-25,20.742691,-0.5312419999999989,-0.5312419999999989,20.742691,2012-09-25,2012,9,39,25,1,4,0
2012-09-26,20.485235,-0.25745600000000124,-0.25745600000000124,20.485235,2012-09-26,2012,9,39,26,2,4,0
2012-09-27,20.982294,0.49705900000000014,0.49705900000000014,20.982294,2012-09-27,2012,9,39,27,3,4,0
2012-09-28,20.544363,-0.43793099999999896,-0.43793099999999896,20.544363,2012-09-28,2012,9,39,28,4,4,0
2012-10-01,20.306921,-0.23744200000000149,-0.23744200000000149,20.306921,2012-10-01,2012,10,40,1,0,1,0
2012-10-02,20.366053,0.05913200000000174,0.05913200000000174,20.366053,2012-10-02,2012,10,40,2,1,1,0
2012-10-03,20.678326000000002,0.31227300000000113,0.31227300000000113,20.678326000000002,2012-10-03,2012,10,40,3,2,1,0
2012-10-04,20.535126,-0.14320000000000022,-0.14320000000000022,20.535126,2012-10-04,2012,10,40,4,3,1,0
2012-10-05,20.097506,-0.43762000000000256,-0.43762000000000256,20.097506,2012-10-05,2012,10,40,5,4,1,0
2012-10-08,19.653423,-0.4440829999999991,-0.4440829999999991,19.653423,2012-10-08,2012,10,41,8,0,2,0
2012-10-09,19.581972,-0.07145099999999971,-0.07145099999999971,19.581972,2012-10-09,2012,10,41,9,1,2,0
2012-10-10,19.737807999999998,0.1558359999999972,0.1558359999999972,19.737807999999998,2012-10-10,2012,10,41,10,2,2,0
2012-10-11,19.343306,-0.39450199999999924,-0.39450199999999924,19.343306,2012-10-11,2012,10,41,11,3,2,0
2012-10-12,19.392889,0.04958300000000193,0.04958300000000193,19.392889,2012-10-12,2012,10,41,12,4,2,0
2012-10-15,19.548403,0.15551400000000015,0.15551400000000015,19.548403,2012-10-15,2012,10,42,15,0,3,0
2012-10-16,20.011278,0.46287500000000037,0.46287500000000037,20.011278,2012-10-16,2012,10,42,16,1,3,0
2012-10-17,19.851751,-0.15952700000000064,-0.15952700000000064,19.851751,2012-10-17,2012,10,42,17,2,3,0
2012-10-18,19.48312,-0.3686310000000006,-0.3686310000000006,19.48312,2012-10-18,2012,10,42,18,3,3,0
2012-10-19,18.780962,-0.7021580000000007,-0.7021580000000007,18.780962,2012-10-19,2012,10,42,19,4,3,0
2012-10-22,19.525923000000002,0.7449610000000035,0.7449610000000035,19.525923000000002,2012-10-22,2012,10,43,22,0,4,0
2012-10-23,18.889368,-0.6365550000000013,-0.6365550000000013,18.889368,2012-10-23,2012,10,43,23,1,4,0
2012-10-24,18.996223,0.10685499999999948,0.10685499999999948,18.996223,2012-10-24,2012,10,43,24,2,4,0
2012-10-25,18.771715,-0.22450800000000015,-0.22450800000000015,18.771715,2012-10-25,2012,10,43,25,3,4,0
2012-10-26,18.601105,-0.17060999999999993,-0.17060999999999993,18.601105,2012-10-26,2012,10,43,26,4,4,0
2012-10-31,18.333792000000003,-0.2673129999999979,-0.2673129999999979,18.333792000000003,2012-10-31,2012,10,44,31,2,5,0
2012-11-01,18.371367000000003,0.03757500000000036,0.03757500000000036,18.371367000000003,2012-11-01,2012,11,44,1,3,1,0
2012-11-02,17.763443,-0.6079240000000041,-0.6079240000000041,17.763443,2012-11-02,2012,11,44,2,4,1,0
2012-11-05,18.004265,0.24082200000000142,0.24082200000000142,18.004265,2012-11-05,2012,11,45,5,0,1,0
2012-11-06,17.949757,-0.05450799999999845,-0.05450799999999845,17.949757,2012-11-06,2012,11,45,6,1,1,0
2012-11-07,17.262954999999998,-0.6868020000000037,-0.6868020000000037,17.262954999999998,2012-11-07,2012,11,45,7,2,1,0
2012-11-08,16.636469,-0.6264859999999963,-0.6264859999999963,16.636469,2012-11-08,2012,11,45,8,3,2,0
2012-11-09,16.9245,0.2880309999999966,0.2880309999999966,16.9245,2012-11-09,2012,11,45,9,4,2,0
2012-11-12,16.793631,-0.13086899999999702,-0.13086899999999702,16.793631,2012-11-12,2012,11,46,12,0,2,0
2012-11-13,16.795799,0.0021679999999975053,0.0021679999999975053,16.795799,2012-11-13,2012,11,46,13,1,2,0
2012-11-14,16.609558,-0.186240999999999,-0.186240999999999,16.609558,2012-11-14,2012,11,46,14,2,2,0
2012-11-15,16.261206,-0.34835199999999844,-0.34835199999999844,16.261206,2012-11-15,2012,11,46,15,3,3,0
2012-11-16,16.324934,0.06372799999999756,0.06372799999999756,16.324934,2012-11-16,2012,11,46,16,4,3,0
2012-11-19,17.502104,1.1771700000000003,1.1771700000000003,17.502104,2012-11-19,2012,11,47,19,0,3,0
2012-11-20,17.352982,-0.14912199999999842,-0.14912199999999842,17.352982,2012-11-20,2012,11,47,20,1,3,0
2012-11-21,17.377419,0.024436999999998932,0.024436999999998932,17.377419,2012-11-21,2012,11,47,21,2,3,0
2012-11-23,17.680607000000002,0.30318800000000223,0.30318800000000223,17.680607000000002,2012-11-23,2012,11,47,23,4,4,0
2012-11-26,18.2384,0.5577929999999967,0.5577929999999967,18.2384,2012-11-26,2012,11,48,26,0,4,0
2012-11-27,18.091455,-0.14694499999999877,-0.14694499999999877,18.091455,2012-11-27,2012,11,48,27,1,4,0
2012-11-28,18.034533,-0.05692200000000014,-0.05692200000000014,18.034533,2012-11-28,2012,11,48,28,2,4,0
2012-11-29,18.233147,0.19861399999999918,0.19861399999999918,18.233147,2012-11-29,2012,11,48,29,3,5,0
2012-11-30,18.106922,-0.12622499999999803,-0.12622499999999803,18.106922,2012-11-30,2012,11,48,30,4,5,0
2012-12-03,18.135071,0.02814899999999909,0.02814899999999909,18.135071,2012-12-03,2012,12,49,3,0,1,0
2012-12-04,17.815179999999998,-0.3198910000000019,-0.3198910000000019,17.815179999999998,2012-12-04,2012,12,49,4,1,1,0
2012-12-05,16.668644,-1.1465359999999976,-1.1465359999999976,16.668644,2012-12-05,2012,12,49,5,2,1,0
2012-12-06,16.930069,0.26142499999999913,0.26142499999999913,16.930069,2012-12-06,2012,12,49,6,3,1,0
2012-12-07,16.497257,-0.4328119999999984,-0.4328119999999984,16.497257,2012-12-07,2012,12,49,7,4,1,0
2012-12-10,16.391144,-0.10611300000000057,-0.10611300000000057,16.391144,2012-12-10,2012,12,50,10,0,2,0
2012-12-11,16.749084,0.35793999999999926,0.35793999999999926,16.749084,2012-12-11,2012,12,50,11,1,2,0
2012-12-12,16.675144,-0.07394000000000034,-0.07394000000000034,16.675144,2012-12-12,2012,12,50,12,2,2,0
2012-12-13,16.387121,-0.28802299999999903,-0.28802299999999903,16.387121,2012-12-13,2012,12,50,13,3,2,0
2012-12-14,15.771472,-0.6156490000000012,-0.6156490000000012,15.771472,2012-12-14,2012,12,50,14,4,2,0
2012-12-17,16.05114,0.2796680000000009,0.2796680000000009,16.05114,2012-12-17,2012,12,51,17,0,3,0
2012-12-18,16.517374,0.46623400000000004,0.46623400000000004,16.517374,2012-12-18,2012,12,51,18,1,3,0
2012-12-19,16.282547,-0.23482699999999923,-0.23482699999999923,16.282547,2012-12-19,2012,12,51,19,2,3,0
2012-12-20,16.140862,-0.1416850000000025,-0.1416850000000025,16.140862,2012-12-20,2012,12,51,20,3,3,0
2012-12-21,16.066614,-0.0742479999999972,-0.0742479999999972,16.066614,2012-12-21,2012,12,51,21,4,3,0
2012-12-24,16.0926,0.02598599999999962,0.02598599999999962,16.0926,2012-12-24,2012,12,52,24,0,4,0
2012-12-26,15.870776999999999,-0.22182300000000232,-0.22182300000000232,15.870776999999999,2012-12-26,2012,12,52,26,2,4,0
2012-12-27,15.934510000000001,0.0637330000000027,0.0637330000000027,15.934510000000001,2012-12-27,2012,12,52,27,3,4,0
2012-12-28,15.765284,-0.16922600000000187,-0.16922600000000187,15.765284,2012-12-28,2012,12,52,28,4,4,0
2012-12-31,16.463844,0.6985600000000023,0.6985600000000023,16.463844,2012-12-31,2012,12,1,31,0,5,0
2013-01-02,16.985443,0.5215989999999984,0.5215989999999984,16.985443,2013-01-02,2013,1,1,2,2,1,0
2013-01-03,16.771051,-0.21439200000000014,-0.21439200000000014,16.771051,2013-01-03,2013,1,1,3,3,1,0
2013-01-04,16.303901999999997,-0.4671490000000027,-0.4671490000000027,16.303901999999997,2013-01-04,2013,1,1,4,4,1,0
2013-01-07,16.207994,-0.09590799999999788,-0.09590799999999788,16.207994,2013-01-07,2013,1,2,7,0,1,0
2013-01-08,16.251619,0.043625000000002245,0.043625000000002245,16.251619,2013-01-08,2013,1,2,8,1,2,0
2013-01-09,15.997620000000001,-0.2539990000000003,-0.2539990000000003,15.997620000000001,2013-01-09,2013,1,2,9,2,2,0
2013-01-10,16.195926999999998,0.19830699999999624,0.19830699999999624,16.195926999999998,2013-01-10,2013,1,2,10,3,2,0
2013-01-11,16.096624,-0.09930299999999903,-0.09930299999999903,16.096624,2013-01-11,2013,1,2,11,4,2,0
2013-01-14,15.522738,-0.5738859999999981,-0.5738859999999981,15.522738,2013-01-14,2013,1,3,14,0,2,0
2013-01-15,15.033001,-0.48973699999999987,-0.48973699999999987,15.033001,2013-01-15,2013,1,3,15,1,3,0
2013-01-16,15.657003,0.6240019999999991,0.6240019999999991,15.657003,2013-01-16,2013,1,3,16,2,3,0
2013-01-17,15.551504000000001,-0.10549899999999823,-0.10549899999999823,15.551504000000001,2013-01-17,2013,1,3,17,3,3,0
2013-01-18,15.468592999999998,-0.08291100000000284,-0.08291100000000284,15.468592999999998,2013-01-18,2013,1,3,18,4,3,0
